PDF页码	图片文件	行数	字符数	平均置信度	错误
227	page-227.jpg	35	1012	0.6686
228	page-228.jpg	36	1227	0.9722
229	page-229.jpg	36	1168	1.0000
230	page-230.jpg	35	1087	0.9171
231	page-231.jpg	36	1207	0.8056
232	page-232.jpg	36	1199	0.9722
233	page-233.jpg	36	1166	1.0000
234	page-234.jpg	36	1162	0.9722
235	page-235.jpg	36	1165	0.9444
236	page-236.jpg	36	1135	0.9583
237	page-237.jpg	36	1128	0.9583
238	page-238.jpg	35	1089	0.9571
239	page-239.jpg	36	929	0.9250
240	page-240.jpg	36	1046	0.9722
241	page-241.jpg	36	1236	0.9583
242	page-242.jpg	36	1197	0.9306
243	page-243.jpg	36	1186	1.0000
244	page-244.jpg	35	977	0.8571
245	page-245.jpg	36	1162	0.9028
246	page-246.jpg	35	1085	0.9429
247	page-247.jpg	36	1144	0.9667
248	page-248.jpg	36	1064	0.9444
249	page-249.jpg	36	1114	0.9444
250	page-250.jpg	36	1196	0.9667
251	page-251.jpg	34	1101	0.9706
252	page-252.jpg	35	1032	0.9714
253	page-253.jpg	34	1085	0.9559
254	page-254.jpg	34	952	0.8706
255	page-255.jpg	36	1204	0.9722
256	page-256.jpg	36	1218	0.9306
257	page-257.jpg	36	1190	0.9583
258	page-258.jpg	35	1120	0.9714
259	page-259.jpg	36	1183	1.0000
260	page-260.jpg	36	1144	0.9389
261	page-261.jpg	11	322	1.0000
262	page-262.jpg	29	676	0.7586
263	page-263.jpg	35	983	0.6600
264	page-264.jpg	37	659	0.4432
265	page-265.jpg	37	767	0.5946
266	page-266.jpg	39	885	0.4769
267	page-267.jpg	38	857	0.5105
268	page-268.jpg	37	705	0.5622
269	page-269.jpg	39	727	0.5026
270	page-270.jpg	32	822	0.7656
271	page-271.jpg	35	1024	0.7286
272	page-272.jpg	35	1002	0.7771
273	page-273.jpg	42	740	0.4905
274	page-274.jpg	52	767	0.5462
275	page-275.jpg	42	510	0.4905
276	page-276.jpg	46	552	0.4283
277	page-277.jpg	38	693	0.5237
278	page-278.jpg	40	434	0.4125
279	page-279.jpg	40	721	0.4175
280	page-280.jpg	35	748	0.5457
281	page-281.jpg	35	841	0.5371
282	page-282.jpg	27	750	0.3889
283	page-283.jpg	33	788	0.4364
284	page-284.jpg	34	994	0.4647
285	page-285.jpg	46	479	0.3870
286	page-286.jpg	11	191	0.4182
287	page-287.jpg	30	871	0.8333
288	page-288.jpg	31	989	0.8161
289	page-289.jpg	32	1031	0.9688
290	page-290.jpg	36	1170	0.8972
291	page-291.jpg	28	804	0.9393
292	page-292.jpg	21	891	0.5476
